2.858798441259921663e+00,5.990334694137970928e-01
2.889177112140693726e+00,5.431646494031809880e-01
2.910356133797842748e+00,8.873564869685850454e-01
2.933712542949155289e+00,1.355257854557493147e+00
2.957656322953704731e+00,2.588362524791762098e+00
2.983452004692981330e+00,7.649479023253391574e+00
2.998110087514515687e+00,1.707335177004391369e+01
3.008667798010272065e+00,3.059161089761238372e+01
3.018267757305845844e+00,4.628276806059371040e+01
3.025480821032216383e+00,5.827461121287215917e+01
3.034646799315207755e+00,6.655915909444621548e+01
3.040153868716254149e+00,6.795388427971121814e+01
3.049821169893090822e+00,6.627582436439239189e+01
3.068560918962276673e+00,6.202680107108508167e+01
3.081000460917764805e+00,6.136535414845939584e+01
3.095202115432963197e+00,6.299951713376989204e+01
3.107896060051000386e+00,6.667987565196915511e+01
3.121244717403536484e+00,7.227473891303219489e+01
3.130594015252188278e+00,7.442868145594144380e+01
3.136998976403404971e+00,7.262890732559948503e+01
3.144657244789235140e+00,6.444113222154379628e+01
3.151600940990554101e+00,5.331725109443026867e+01
3.157504579247925935e+00,4.296156624246268763e+01
3.163950693771025779e+00,3.260488373299490661e+01
3.169899226615905619e+00,2.301539984117290771e+01
3.181250074824312435e+00,1.303283889427622455e+01
3.194445342336194926e+00,6.750589615582597958e+00
3.212724921883417739e+00,3.907265740042362268e+00
3.234311736043768981e+00,1.951857039670827021e+00
3.255973374516635044e+00,1.273449939541947629e+00
3.276030031486070637e+00,9.811362919863881871e-01
3.300433981012582674e+00,8.085415444536039331e-01
