3.954491260063174085e+00,-8.491630559156959634e-01
3.983139544916826758e+00,-9.803070115660545980e-01
4.006258564637989572e+00,-6.632476790315422477e-03
4.020743830555141507e+00,4.145202904660280296e+00
4.029868878936211374e+00,1.382667761249851424e+01
4.036843853200475785e+00,2.972996231295145719e+01
4.042316769134163046e+00,4.798353687720486960e+01
4.047041297271254834e+00,6.748139419892041246e+01
4.050695190631100395e+00,7.978871955954647888e+01
4.054021554272906336e+00,8.352295455049716111e+01
4.056451613471262263e+00,8.462975406744365614e+01
4.061195511645442124e+00,8.380128877661310582e+01
4.065132911911763181e+00,8.269607408088293710e+01
4.073076388030443695e+00,8.228322815403194568e+01
4.079475543919445890e+00,8.311446688199103505e+01
4.086675914978919799e+00,8.408417936372597978e+01
4.092173483687083113e+00,8.214970696655709048e+01
4.095198731297789330e+00,7.800222984345136013e+01
4.098819167320845835e+00,6.860047608029339017e+01
4.101691215547307756e+00,6.044300507459752225e+01
4.105901557245327460e+00,4.564869902026349280e+01
4.109294835560711512e+00,3.030109225878226198e+01
4.112193297474112441e+00,2.283499950870539408e+01
4.115892974557984196e+00,1.550738051240436732e+01
4.121927621567233579e+00,6.797599312821489548e+00
4.133655298567990855e+00,1.269544807650206053e+00
4.147918689514857427e+00,-3.861971580986249819e-01
4.165402789355776569e+00,-1.073217155372745424e+00
4.190872627214479174e+00,-1.066877870507468629e+00
